id;title;key;series;name;volume;year
2536128;OpenSym;conf/wikis/2013;;Proceedings of the 9th International Symposium on Open Collaboration, Hong Kong, China, August 05 - 07, 2013;null;2013
2536164;OpenSym;conf/wikis/2016;;Proceedings of the 12th International Symposium on Open Collaboration, OpenSym 2016, Berlin, Germany, August 17-19, 2016;null;2016
2536204;OpenSym;conf/wikis/2014;;Proceedings of The International Symposium on Open Collaboration, OpenSym 2014, Berlin, Germany, August 27 - 29, 2014;null;2014
2536278;OpenSym;conf/wikis/2017;;Proceedings of the 13th International Symposium on Open Collaboration, OpenSym 2017, Galway, Ireland, August 23-25, 2017;null;2017
2536344;OpenSym;conf/wikis/2018;;Proceedings of the 14th International Symposium on Open Collaboration, OpenSym 2018, Paris, France, August 22-24, 2018;null;2018
2536504;HRI;conf/hri/2007;;Proceedings of the Second ACM SIGCHI/SIGART Conference on Human-Robot Interaction, HRI 2007, Arlington, Virginia, USA, March 10-12, 2007;null;2007
2536574;HRI;conf/hri/2015;;Proceedings of the Tenth Annual ACM/IEEE International Conference on Human-Robot Interaction, HRI 2015, Portland, OR, USA, March 2-5, 2015;null;2015
2536582;HRI;conf/hri/2009;;Proceedings of the 4th ACM/IEEE International Conference on Human Robot Interaction, HRI 2009, La Jolla, California, USA, March 9-13, 2009;null;2009
2537143;HRI;conf/hri/2019;;14th ACM/IEEE International Conference on Human-Robot Interaction, HRI 2019, Daegu, South Korea, March 11-14, 2019;null;2019
2537160;HRI;conf/hri/2008;;Proceedings of the 3rd ACM/IEEE international conference on Human robot interaction, HRI 2008, Amsterdam, The Netherlands, March 12-15, 2008;null;2008
2537341;HRI;conf/hri/2006;;Proceedings of the 1st ACM SIGCHI/SIGART Conference on Human-Robot Interaction, HRI 2006, Salt Lake City, Utah, USA, March 2-3, 2006;null;2006
2537361;HRI;conf/hri/2013;;ACM/IEEE International Conference on Human-Robot Interaction, HRI 2013, Tokyo, Japan, March 3-6, 2013;null;2013
2537519;HRI;conf/hri/2016;;The Eleventh ACM/IEEE International Conference on Human Robot Interation, HRI 2016, Christchurch, New Zealand, March 7-10, 2016;null;2016
2537567;HRI;conf/hri/2012;;International Conference on Human-Robot Interaction, HRI'12, Boston, MA, USA - March 05 - 08, 2012;null;2012
2537690;HRI;conf/hri/2014;;ACM/IEEE International Conference on Human-Robot Interaction, HRI'14, Bielefeld, Germany, March 3-6, 2014;null;2014
2538004;HRI;conf/hri/2017;;Proceedings of the 2017 ACM/IEEE International Conference on Human-Robot Interaction, HRI 2017, Vienna, Austria, March 6-9, 2017;null;2017
2538194;HRI;conf/hri/2010;;Proceedings of the 5th ACM/IEEE International Conference on Human Robot Interaction, HRI 2010, Osaka, Japan, March 2-5, 2010;null;2010
2538221;HRI;conf/hri/2011;;Proceedings of the 6th International Conference on Human Robot Interaction, HRI 2011, Lausanne, Switzerland, March 6-9, 2011;null;2011
2538233;HRI;conf/hri/2018;;Proceedings of the 2018 ACM/IEEE International Conference on Human-Robot Interaction, HRI 2018, Chicago, IL, USA, March 05-08, 2018;null;2018
2538629;WODES;conf/wodes/2016;;13th International Workshop on Discrete Event Systems, WODES 2016, Xi'an, China, May 30 - June 1, 2016;null;2016
2538638;WODES;conf/wodes/2012;;11th International Workshop on Discrete Event Systems, WODES 2012, Guadalajara, Mexico, October 3-5, 2012.;null;2012
2538653;WODES;conf/wodes/2014;;12th International Workshop on Discrete Event Systems, WODES 2014, Cachan, France, May 14-16, 2014.;null;2014
2538721;WODES;conf/wodes/2010;;10th International Workshop on Discrete Event Systems, WODES 2010, Berlin, Germany, August 30 - September 01, 2010.;null;2010
2538921;ICMLC;conf/icmlc2/2017;;Proceedings of the 9th International Conference on Machine Learning and Computing, ICMLC 2017, Singapore, February 24 - 26, 2017;null;2017
2538937;ICMLC;conf/icmlc2/2018;;Proceedings of the 10th International Conference on Machine Learning and Computing, ICMLC 2018, Macau, China, February 26-28, 2018;null;2018
3938697;ICMLC;conf/icmlc/2015;;2015 International Conference on Machine Learning and Cybernetics, ICMLC 2015, Guangzhou, China, July 12-15, 2015;null;2015
3939106;ICMLC;conf/icmlc/2005;Lecture Notes in Computer Science;Advances in Machine Learning and Cybernetics, 4th International Conference, ICMLC 2005, Guangzhou, China, August 18-21, 2005, Revised Selected Papers;null;2006
3939648;ICMLC;conf/icmlc/2013;;International Conference on Machine Learning and Cybernetics, ICMLC 2013, Tianjin, China, July 14-17, 2013;null;2013
3939819;ICMLC;conf/icmlc/2016;;International Conference on Machine Learning and Cybernetics, ICMLC 2016, Jeju Island, South Korea, July 10-13, 2016;null;2016
3939868;ICMLC;conf/icmlc/2012;;International Conference on Machine Learning and Cybernetics, ICMLC 2012, Xian, Shaanxi, China, July 15-17, 2012, Proceedings;null;2012
3940380;ICMLC;conf/icmlc/2017;;2017 International Conference on Machine Learning and Cybernetics, ICMLC 2017, Ningbo, China, July 9-12, 2017;null;2017
3940613;ICMLC;conf/icmlc/2010;;International Conference on Machine Learning and Cybernetics, ICMLC 2010, Qingdao, China, July 11-14, 2010, Proceedings;null;2010
3940646;ICMLC;conf/icmlc/2011;;International Conference on Machine Learning and Cybernetics, ICMLC 2011, Guilin, China, July 10-13, 2011, Proceedings;null;2011
3940664;ICMLC;conf/icmlc/2018;;2018 International Conference on Machine Learning and Cybernetics, ICMLC 2018, Chengdu, China, July 15-18, 2018;null;2018
3940769;ICMLC;conf/icmlc/2014i;;2014 International Conference on Machine Learning and Cybernetics, Lanzhou, China, July 13-16, 2014;null;2014
2539457;TAAI;conf/taai/2015;;Conference on Technologies and Applications of Artificial Intelligence, TAAI 2015, Tainan, Taiwan, November 20-22, 2015;null;2015
2539596;TAAI;conf/taai/2013;;Conference on Technologies and Applications of Artificial Intelligence, TAAI 2013, Taipei, Taiwan, December 6-8, 2013;null;2013
2539629;TAAI;conf/taai/2016;;Conference on Technologies and Applications of Artificial Intelligence, TAAI 2016, Hsinchu, Taiwan, November 25-27, 2016;null;2016
2539641;TAAI;conf/taai/2012;;Conference on Technologies and Applications of Artificial Intelligence, TAAI 2012, Tainan, Taiwan, November 16-18, 2012;null;2012
2539665;TAAI;conf/taai/2014;Lecture Notes in Computer Science;Technologies and Applications of Artificial Intelligence, 19th International Conference, TAAI 2014, Taipei, Taiwan, November 21-23, 2014. Proceedings;null;2014
2539723;TAAI;conf/taai/2017;;Conference on Technologies and Applications of Artificial Intelligence, TAAI 2017, Taipei, Taiwan, December 1-3, 2017;null;2017
2539764;TAAI;conf/taai/2018;;Conference on Technologies and Applications of Artificial Intelligence, TAAI 2018, Taichung, Taiwan, November 30 - December 2, 2018;null;2018
2539837;CCC;conf/ccc2/2019;;Cybersecurity and Cyberforensics Conference, CCC 2019, Melbourne, Australia, May 8-9, 2019;null;2019
2539849;CCC;conf/ccc2/2016;;Cybersecurity and Cyberforensics Conference, CCC 2016, Amman, Jordan, August 2-4, 2016;null;2016
3644392;CCC;conf/coco/2019;LIPIcs;34th Computational Complexity Conference, CCC 2019, July 18-20, 2019, New Brunswick, NJ, USA.;null;2019
3644955;CCC;conf/coco/2018;LIPIcs;33rd Computational Complexity Conference, CCC 2018, June 22-24, 2018, San Diego, CA, USA;null;2018
2539941;ITST;conf/itst/2015;;14th International Conference on ITS Telecommunications, ITST 2015, Copenhagen, Denmark, December 2-4, 2015;null;2015
2540095;ITST;conf/itst/2013;;13th International Conference on ITS Telecommunications, ITST 2013, Tampere, Finland, November 5-7, 2013;null;2013
2540130;ITST;conf/itst/2012;;12th International Conference on ITS Telecommunications, ITST 2012, Taipei, Taiwan, November 5-8, 2012;null;2012
2540192;ITST;conf/itst/2017;;15th International Conference on ITS Telecommunications, ITST 2017, Warsaw, Poland, May 29-31, 2017;null;2017
2540231;ITST;conf/itst/2018;;16th International Conference on Intelligent Transportation Systems Telecommunications, ITST 2018, Lisbon, Portugal, October 15-17, 2018;null;2018
2540267;ECBS;conf/ecbseerc/2019;;Proceedings of the 6th Conference on the Engineering of Computer Based Systems, ECBS 2019, Bucharest, Romania, September 2-3, 2019.;null;2019
4140956;ECBS;conf/ecbs/2002;;9th IEEE International Conference on Engineering of Computer-Based Systems (ECBS 2002), 8-11 April 2002, Lund, Sweden;null;2002
4140979;ECBS;conf/ecbs/2007;;14th Annual IEEE International Conference and Workshop on Engineering of Computer Based Systems (ECBS 2007), 26-29 March 2007, Tucson, Arizona, USA;null;2007
4141017;ECBS;conf/ecbs/2009;;16th Annual IEEE International Conference and Workshop on the Engineering of Computer Based Systems, ECBS 2009, San Francisco, California, USA, 14-16 April 2009;null;2009
4141180;ECBS;conf/ecbs/2005;;12th IEEE International Conference on the Engineering of Computer-Based Systems (ECBS 2005), 4-7 April 2005, Greenbelt, MD, USA;null;2005
4141315;ECBS;conf/ecbs/1999;;6th Symposium on Engineering of Computer-Based Systems (ECBS '99), 7-12 March 1999, Nashville, TN, USA. IEEE Computer Society, 1999;null;1999
4141319;ECBS;conf/ecbs/2008;;15th Annual IEEE International Conference and Workshop on Engineering of Computer Based Systems (ECBS 2008), 31 March - 4 April 2008, Belfast, Northern Ireland;null;2008
4141391;ECBS;conf/ecbs/2003;;10th IEEE International Conference on Engineering of Computer-Based Systems (ECBS 2003), 7-10 April 2003, Huntsville, AL, USA;null;2003
4141414;ECBS;conf/ecbs/2006;;13th Annual IEEE International Conference and Workshop on Engineering of Computer Based Systems (ECBS 2006), 27-30 March 2006, Potsdam, Germany;null;2006
4141421;ECBS;conf/ecbs/2013;;20th IEEE International Conference and Workshops on Engineering of Computer Based Systems, ECBS 2013, Scottsdale, AZ, USA, April 22-24, 2013;null;2013
4141459;ECBS;conf/ecbs/2001;;8th IEEE International Conference on Engineering of Computer-Based Systems (ECBS 2001), 17-20 April 2001, Washington, DC, USA;null;2001
4141511;ECBS;conf/ecbs/1996;;IEEE Symposium and Workshop on Engineering of Computer Based Systems (ECBS'96), March 11-15, 1996, Friedrichshafen, Germany.;null;1996
4141537;ECBS;conf/ecbs/2012;;IEEE 19th International Conference and Workshops on Engineering of Computer-Based Systems, ECBS 2012, Novi Sad, Serbia, April 11-13, 2012;null;2012
4141637;ECBS;conf/ecbs/2004;;11th IEEE International Conference on the Engineering of Computer-Based Systems (ECBS 2004), 24-27 May 2004, Brno, Czech Republic;null;2004
4141654;ECBS;conf/ecbs/1997;;1997 Workshop on Engineering of Computer-Based Systems (ECBS '97), March 24-28, 1997, Monterey, CA, USA;null;1997
4141726;ECBS;conf/ecbs/2000;;7th IEEE International Symposium on Engineering of Computer-Based Systems (ECBS 2000), 3-7 April 2000, Edinburgh, Scotland, UK;null;2000
4141737;ECBS;conf/ecbs/2017;;Proceedings of the Fifth European Conference on the Engineering of Computer-Based Systems, ECBS 2017, Larnaca, Cyprus, August 31 - September 01, 2017;null;2017
4141821;ECBS;conf/ecbs/2010;;17th IEEE International Conference and Workshops on the Engineering of Computer-Based Systems, ECBS 2010, Oxford, England, UK, 22-26 March 2010;null;2010
4141842;ECBS;conf/ecbs/2011;;18th IEEE International Conference and Workshops on the Engineering of Computer-Based Systems, ECBS 2011, Las Vegas, NV, USA, 27-29 April, 2011;null;2011
2540313;CIMSIVP;conf/cimsivp/2013;;2013 IEEE Symposium on Computational Intelligence for Multimedia, Signal and Vision Processing, CIMSIVP 2013, Singapore, Singapore, April 16-19, 2013;null;2013
2540318;CIMSIVP;conf/cimsivp/2014;;2014 IEEE Symposium on Computational Intelligence for Multimedia, Signal and Vision Processing, CIMSIVP 2014, Orlando, FL, USA, December 9-12, 2014;null;2014
2540347;CIMSIVP;conf/cimsivp/2011;;2011 IEEE Symposium on Computational Intelligence for Multimedia, Signal and Vision Processing, CIMSIVP 2011, Paris, France, April 13-14, 2011;null;2011
2540413;ICQT;conf/icqt/2009;Lecture Notes in Computer Science;Network Economics for Next Generation Networks, 6th International Workshop on Internet Charging and Qos Technologies, ICQT 2009, Aachen, Germany, May 11-15, 2009. Proceedings;null;2009
2540427;ICQT;conf/icqt/2006;Lecture Notes in Computer Science;Performability Has its Price, 5th International Workshop on Internet Charging and QoS Technologies, ICQT 2006, St. Malo, France, June 27, 2006, Proceedings;null;2006
2540436;ICQT;conf/icqt/2011;Lecture Notes in Computer Science;Economics of Converged, Internet-Based Networks - 7th International Workshop on Internet Charging and QoS Technologies, ICQT 2011, Paris, France, October 24, 2011. Proceedings;null;2011
2540454;VikingPLoP;conf/vikingplop/2016;;Proceedings of the 10th Travelling Conference on Pattern Languages of Programs, VikingPLoP 2016, Leerdam, The Netherlands, April 7-10, 2016;null;2016
2540457;VikingPLoP;conf/vikingplop/2014;;Proceedings of the 8th Nordic Conference on Pattern Languages of Programs, VikingPLoP 2014, Vihula, Estonia, April 10-13, 2014;null;2014
2540466;VikingPLoP;conf/vikingplop/2017;;Proceedings of the VikingPLoP 2017 Conference on Pattern Languages of Program, VikingPLoP 2017, Grube, Schleswig-Holstein, Germany, March 30 - April 02, 2017;null;2017
2540514;CGIV;conf/IEEEcgiv/2007;;4th International Conference on Computer Graphics, Imaging and Visualization (CGIV 2007), August 14-16, 2007, Bangkok, Thailand;null;2007
2540544;CGIV;conf/IEEEcgiv/2009;;Sixth International Conference on Computer Graphics, Imaging and Visualization: New Advances and Trends, CGIV 2009, 11-14 August 2009, Tianjin, China;null;2009
2540629;CGIV;conf/IEEEcgiv/2005;;2005 International Conference on Computer Graphics, Imaging and Visualization (CGIV 2005), 26-29 July 2005, Beijing, China;null;2005
2540693;CGIV;conf/IEEEcgiv/2008;;Fifth International Conference on Computer Graphics, Imaging and Visualization: Modern Techniques and Applications, CGIV 2008, Penang, Malaysia, August 25-28, 2008;null;2008
2540737;CGIV;conf/IEEEcgiv/2006;;Third International Conference on Computer Graphics, Imaging and Visualization (CGIV 2006), 26-28 July 2006, Sydney, Australia;null;2006
2540742;CGIV;conf/IEEEcgiv/2013;;10th International Conference Computer Graphics, Imaging and Visualization, CGIV 2013, Los Alamitos, CA, USA, August 6-8, 2013;null;2013
2540799;CGIV;conf/IEEEcgiv/2012;;Ninth International Conference on Computer Graphics, Imaging and Visualization, CGIV 2012, Hsinchu, Taiwan, July 25-27, 2012;null;2012
2540855;CGIV;conf/IEEEcgiv/2004;;2004 International Conference on Computer Graphic, Imaging and Visualization (CGIV 2004), 26-29 July 2004, Penang, Malaysia;null;2004
2540952;CGIV;conf/IEEEcgiv/2011;;Eighth International Conference on Computer Graphics, Imaging and Visualization, CGIV 2011, Singapore, August 17-19, 2011;null;2011
4565814;CGIV;conf/cgiv/2002;;First European Conference on Colour in Graphics, Imaging, and Vision, CGIV 2002, Poitiers, France, April 2-5, 2002;null;2002
4566092;CGIV;conf/cgiv/2006;;3rd European Conference on Colour in Graphics, Imaging, and Vision, CGIV 2006, Leeds, UK, June 19-22, 2006;null;2006
4566153;CGIV;conf/cgiv/2012;;6th European Conference on Colour in Graphics, Imaging, and Vision, CGIV 2012, Amsterdam, the Netherlands, May 6-9, 2012;null;2012
4566242;CGIV;conf/cgiv/2004;;Second European Conference on Colour in Graphics, Imaging, and Vision, CGIV 2004, Aachen, Germany, April 5-8, 2004;null;2004
2541059;AIS;conf/ais/2004;Lecture Notes in Computer Science;Artificial Intelligence and Simulation, 13th International Conference on AI, Simulation, and Planning in High Autonomy Systems, AIS 2004, Jeju Island, Korea, October 4-6, 2004, Revised Selected Papers;null;2005
4465387;AIS;conf/ais2/2012;Lecture Notes in Computer Science;Autonomous and Intelligent Systems - Third International Conference, AIS 2012, Aveiro, Portugal, June 25-27, 2012. Proceedings;null;2012
4465420;AIS;conf/ais2/2010;;Autonomous and Intelligent Systems - First International Conference, AIS 2010, Povoa de Varzim, Portugal, June 21-23, 2010. Proceedings;null;2010
4465421;AIS;conf/ais2/2011;Lecture Notes in Computer Science;Autonomous and Intelligent Systems - Second International Conference, AIS 2011, Burnaby, BC, Canada, June 22-24, 2011. Proceedings;null;2011
2541101;MOBIWAC;conf/mobiwac/2002;;International Mobility and Wireless Access Workshop, MobiWac 2002, October 12, 2002, Dallas/Fort Worth, TX, USA;null;2002
2541110;MOBIWAC;conf/mobiwac/2007;;Proceedings of the Fifth ACM International Workshop on Mobility Management & Wireless Access, MOBIWAC 2007, Chania, Crete Island, Greece, October 22, 2007;null;2007
2541123;MOBIWAC;conf/mobiwac/2009;;Proceedings of the Seventh ACM International Workshop on Mobility Management & Wireless Access, MOBIWAC 2009, Tenerife, Canary Islands, Spain, October 26-27, 2009;null;2009
2541212;MOBIWAC;conf/mobiwac/2008;;Proceedings of the Sixth ACM International Workshop on Mobility Management & Wireless Access, MOBIWAC 2008, Vancouver, British Columbia, Canada, October 30-31, 2008;null;2008
2541245;MOBIWAC;conf/mobiwac/2006;;Proceedings of the Forth ACM International Workshop on Mobility Management & Wireless Access, MOBIWAC 2006, Terromolinos, Spain, October 2, 2006;null;2006
2541249;MOBIWAC;conf/mobiwac/2013;;MobiWac'13, Proceedings of the 11th ACM International Symposium on Mobility Management and Wireless Access, Barcelona, Spain, November 3-8, 2013;null;2013
2541284;MOBIWAC;conf/mobiwac/2012;;Proceedings of the 10th ACM International Symposium on Mobility Management and Wireless Access, MOBIWAC '12, Paphos, Cyprus, October 21-22, 2012;null;2012
2541299;MOBIWAC;conf/mobiwac/2014;;MobiWac'14, Proceedings of the 12th ACM International Symposium on Mobility Management and Wireless Access, Montreal, QC, Canada, September 21-26, 2014;null;2014
2541346;MOBIWAC;conf/mobiwac/2017;;Proceedings of the 15th ACM International Symposium on Mobility Management and Wireless Access, MOBIWAC 2017, Miami, FL, USA, November 21 - 25, 2017;null;2017
2541372;MOBIWAC;conf/mobiwac/2010;;Proceedings of the 8th ACM International Workshop on Mobility Management & Wireless Access, MOBIWAC 2010, Bodrum, Turkey October 17-18, 2010;null;2010
2541378;MOBIWAC;conf/mobiwac/2011;;Proceedings of the 9th ACM International Workshop on Mobility Management & Wireless Access, MOBIWAC 2011, October 31- November 4, 2011, Miami Beach, FL, USA;null;2011
2541120;MobiWac;conf/mobiwac/2015;;Proceedings of the 13th ACM International Symposium on Mobility Management and Wireless Access, MobiWac 2015, Cancun, Mexico, November 2-6, 2015;null;2015
2541279;MobiWac;conf/mobiwac/2016;;Proceedings of the 14th ACM International Symposium on Mobility Management and Wireless Access, MobiWac 2016, Malta, November 13-17, 2016;null;2016
2541381;MobiWac;conf/mobiwac/2018;;Proceedings of the 16th ACM International Symposium on Mobility Management and Wireless Access, MobiWac 2018, Montreal, QC, Canada, October 28 - November 02, 2018;null;2018
2541447;NESEA;conf/nesea/2012;;3rd IEEE International Conference on Networked Embedded Systems for Every Application, NESEA 2013, Liverpool, United Kingdom, December 13-14, 2012;null;2012
2541463;NESEA;conf/nesea/2010;;Proceedings of the 1st IEEE International Conference on Networked Embedded Systems for Enterprise Applications, NESEA 2010, November 25-26, 2010, Suzhou, China;null;2010
2541465;NESEA;conf/nesea/2011;;Proceedings of the 2nd IEEE International Conference on Networked Embedded Systems for Enterprise Applications, NESEA 2011, Perth, Australia, December 8-9, 2011;null;2011
2541556;SmartCom;conf/smartcom/2016;Lecture Notes in Computer Science;Smart Computing and Communication - First International Conference, SmartCom 2016, Shenzhen, China, December 17-19, 2016, Proceedings;null;2017
2541585;SmartCom;conf/smartcom/2017;Lecture Notes in Computer Science;Smart Computing and Communication - Second International Conference, SmartCom 2017, Shenzhen, China, December 10-12, 2017, Proceedings;null;2018
2541605;SmartCom;conf/smartcom/2018;Lecture Notes in Computer Science;Smart Computing and Communication - Third International Conference, SmartCom 2018, Tokyo, Japan, December 10-12, 2018, Proceedings;null;2018
2542165;EuroMed;conf/euromed/2012;Lecture Notes in Computer Science;Progress in Cultural Heritage Preservation - 4th International Conference, EuroMed 2012, Limassol, Cyprus, October 29 - November 3, 2012. Proceedings;null;2012
2542187;EuroMed;conf/euromed/2014;Lecture Notes in Computer Science;Digital Heritage. Progress in Cultural Heritaage: Documentation, Preservation, and Protection - 5th International Conference, EuroMed 2014, Limassol, Cyprus, November 3-8, 2014. Proceedings;null;2014
2542299;EuroMed;conf/euromed/2010;Lecture Notes in Computer Science;Digital Heritage - Third International Conference, EuroMed 2010, Lemessos, Cyprus, November 8-13, 2010. Proceedings;null;2010
2542417;ASRU;conf/asru/2007;;IEEE Workshop on Automatic Speech Recognition & Understanding, ASRU 2007, Kyoto, Japan, December 9-13, 2007;null;2007
2542442;ASRU;conf/asru/2015;;2015 IEEE Workshop on Automatic Speech Recognition and Understanding, ASRU 2015, Scottsdale, AZ, USA, December 13-17, 2015;null;2015
2542443;ASRU;conf/asru/2009;;2009 IEEE Workshop on Automatic Speech Recognition & Understanding, ASRU 2009, Merano/Meran, Italy, December 13-17, 2009;null;2009
2542706;ASRU;conf/asru/2013;;2013 IEEE Workshop on Automatic Speech Recognition and Understanding, Olomouc, Czech Republic, December 8-12, 2013;null;2013
2542887;ASRU;conf/asru/2017;;2017 IEEE Automatic Speech Recognition and Understanding Workshop, ASRU 2017, Okinawa, Japan, December 16-20, 2017;null;2017
2542946;ASRU;conf/asru/2011;;2011 IEEE Workshop on Automatic Speech Recognition & Understanding, ASRU 2011, Waikoloa, HI, USA, December 11-15, 2011;null;2011
2543013;Workshop on Wireless Security;conf/ws/2002;;Proceedings of the 2002 ACM Workshop on Wireless Security, Atlanta, GA, USA, September 28, 2002;null;2002
2543027;Workshop on Wireless Security;conf/ws/2005;;Proceedings of the 2005 ACM Workshop on Wireless Security, Cologne, Germany, September 2, 2005;null;2005
2543036;Workshop on Wireless Security;conf/ws/2003;;Proceedings of the 2003 ACM Workshop on Wireless Security, San Diego, CA, USA, September 19, 2003;null;2003
2543038;Workshop on Wireless Security;conf/ws/2006;;Proceedings of the 2006 ACM Workshop on Wireless Security, Los Angeles, California, USA, September 29, 2006;null;2006
2543051;Workshop on Wireless Security;conf/ws/2004;;Proceedings of the 2004 ACM Workshop on Wireless Security, Philadelphia, PA, USA, October 1, 2004;null;2004
2543078;WORDS;conf/cwords/2015;Lecture Notes in Computer Science;Combinatorics on Words - 10th International Conference, WORDS 2015, Kiel, Germany, September 14-17, 2015, Proceedings;null;2015
2543102;WORDS;conf/cwords/2019;Lecture Notes in Computer Science;Combinatorics on Words - 12th International Conference, WORDS 2019, Loughborough, UK, September 9-13, 2019, Proceedings;null;2019
2543112;WORDS;conf/cwords/2013;Lecture Notes in Computer Science;Combinatorics on Words - 9th International Conference, WORDS 2013, Turku, Finland, September 16-20. Proceedings;null;2013
2543141;WORDS;conf/cwords/2017;Lecture Notes in Computer Science;Combinatorics on Words - 11th International Conference, WORDS 2017, Montréal, QC, Canada, September 11-15, 2017, Proceedings;null;2017
4031044;WORDS;conf/words/2002;;7th IEEE International Workshop on Object-Oriented Real-Time Dependable Systems (WORDS 2002), 7-9 January 2002, San Diego, CA, USA;null;2002
4031086;WORDS;conf/words/1994;;Proceedings of WORDS '94. The First Workshop on Object-Oriented Real-Time Dependable Systems, Dana Point, California, USA, October 24-25, 1994;null;1994
4031123;WORDS;conf/words/2005;;10th IEEE International Workshop on Object-Oriented Real-Time Dependable Systems (WORDS 2005), 2-4 February 2005, Sedona, AZ, USA;null;2005
4031206;WORDS;conf/words/2003;;8th IEEE International Workshop on Object-Oriented Real-Time Dependable Systems (WORDS 2003), 15-17 January 2003, Guadalajara, Mexico;null;2003
4031229;WORDS;conf/words/2001;;6th Workshop on Object-Oriented Real-Time Dependable Systems (WORDS 2001), 8-10 January 2001, Rome, Italy;null;2001
4031247;WORDS;conf/words/1996;;Proceedings of WORDS'96. The Second Workshop on Object-Oriented Real-Time Dependable Systems, February 1-2, 1996, Laguna Beach, California, USA;null;1996
4031306;WORDS;conf/words/1997;;3rd Workshop on Object-Oriented Real-Time Dependable Systems (WORDS '97), 5-7 February 1997, Newport Beach, CA, USA;null;1997
2547776;SAR;conf/sar/2002;SPIE Proceedings;SAR Image Analysis, Modeling, and Techniques V, International Symposium on Remote Sensing, Crete, Greece, 23-27 September 2002;null;2002
2547789;SAR;conf/sar/2015;SPIE Proceedings;SAR Image Analysis, Modeling, and Techniques XV, SPIE REMOTE SENSING, Toulouse, France, 21-24 September 2015;null;2015
2547899;SAR;conf/sar/2013;SPIE Proceedings;SAR Image Analysis, Modeling, and Techniques XIII, SPIE Remote Sensing, Dresden, Germany, 23-26 September 2013;null;2013
2547915;SAR;conf/sar/2016;SPIE Proceedings;SAR Image Analysis, Modeling, and Techniques XVI, SPIE REMOTE SENSING, Edinburgh, United Kingdom, 26-29 September 2016;null;2017
2547920;SAR;conf/sar/2012;SPIE Proceedings;SAR Image Analysis, Modeling, and Techniques XII, Spie Remote Sensing, Edinburgh, UK, 24-27 September 2012;null;2012
2547936;SAR;conf/sar/2014;SPIE Proceedings;SAR Image Analysis, Modeling, and Techniques XIV, SPIE REMOTE SENSING, Amsterdam, Netherlands, 22-25 September 2014;null;2014
2547992;SAR;conf/sar/2010;SPIE Proceedings;SAR Image Analysis, Modeling, and Techniques X, SPIE REMOTE SENSING, Toulouse, France, 20-23 September 2010;null;2010
2547994;SAR;conf/sar/2011;SPIE Proceedings;SAR Image Analysis, Modeling, and Techniques XI, SPIE Remote Sensing, Prague, Czech Republic, 19-22 September 2011;null;2011
2548009;SAR;conf/sar/1998;SPIE Proceedings;SAR Image Analysis, Modeling, and Techniques, Remote Sensing, Barcelona, Spain, 21-25 September 1998;null;1998
2548041;FTCS;conf/ftcs/1988;;Proceedings of the Eighteenth International Symposium on Fault-Tolerant Computing, FTCS 1988, Tokyo, Japan, 27-30 June, 1988;null;1988
2548102;FTCS;conf/ftcs/1992;;Digest of Papers: FTCS-22, The Twenty-Second Annual International Symposium on Fault-Tolerant Computing, Boston, Massachusetts, USA, July 8-10, 1992;null;1992
2548118;FTCS;conf/ftcs/1989;;Proceedings of the Nineteenth International Symposium on Fault-Tolerant Computing, FTCS 1989, Chicago, IL, USA, 21-23 June, 1989;null;1989
2548140;FTCS;conf/ftcs/1994;;Digest of Papers: FTCS/24, The Twenty-Fourth Annual International Symposium on Fault-Tolerant Computing, Austin, Texas, USA, June 15-17, 1994;null;1994
2548239;FTCS;conf/ftcs/1990;;Proceedings of the 20th International Symposium on Fault-Tolerant Computing, FTCS 1990, Newcastle Upon Tyne, UK, 26-28 June, 1990;null;1990
2548259;FTCS;conf/ftcs/1991;;Proceedings of the 1991 International Symposium on Fault-Tolerant Computing, Montreal, Canada;null;1991
2548283;FTCS;conf/ftcs/1999;;Digest of Papers: FTCS-29, The Twenty-Ninth Annual International Symposium on Fault-Tolerant Computing, Madison, Wisconsin, USA, June 15-18, 1999;null;1999
2548410;FTCS;conf/ftcs/1996;;Digest of Papers: FTCS-26, The Twenty-Sixth Annual International Symposium on Fault-Tolerant Computing, Sendai, Japan, June 25-27, 1996;null;1996
2548457;FTCS;conf/ftcs/1995;;Digest of Papers: FTCS-25, The Twenty-Fifth International Symposium on Fault-Tolerant Computing, Pasadena, California, USA, June 27-30, 1995;null;1995
2548501;FTCS;conf/ftcs/1993;;Digest of Papers: FTCS-23, The Twenty-Third Annual International Symposium on Fault-Tolerant Computing, Toulouse, France, June 22-24, 1993;null;1993
2548511;FTCS;conf/ftcs/1997;;Digest of Papers: FTCS-27, The Twenty-Seventh Annual International Symposium on Fault-Tolerant Computing, Seattle, Washington, USA, June 24-27, 1997;null;1997
2548661;FTCS;conf/ftcs/1998;;Digest of Papers: FTCS-28, The Twenty-Eigth Annual International Symposium on Fault-Tolerant Computing, Munich, Germany, June 23-25, 1998;null;1998
2548876;OSS;conf/oss/2007;IFIP;Open Source Development, Adoption and Innovation, IFIP Working Group 2.13 on Open Source Software, June 11-14, 2007, Limerick, Ireland;null;2007
